record_id,campaign_id,campaign_name,audience_segment,region,customer_type,treatment_group,reach_pct,frequency,impressions,spend_cad,brand_awareness,purchase_intent,website_visit,store_visit,conversion
14953,NSB-04,Family Meals,25-34,British Columbia,New,Treatment,88.8,7.67,826,210.14,0.5171,0.2845,0,0,0
14954,NSB-02,Summer Value,25-34,Manitoba,New,Treatment,62.8,3.11,239,68.94,0.4327,0.2786,0,0,0
14955,NSB-03,Late Night,25-34,Ontario,Existing,Treatment,60.3,3.23,270,85.69,0.5046,0.304,0,0,0
14956,NSB-03,Late Night,35-44,Ontario,Existing,Control,72.4,1.7,162,55.39,0.4607,0.2165,0,0,0
14957,NSB-04,Family Meals,45-54,Alberta,New,Control,45.3,2.91,121,27.59,0.4292,0.1929,0,1,0
14958,NSB-04,Family Meals,25-34,Alberta,Existing,Treatment,62.2,2.38,205,53.07,0.5469,0.2902,0,0,1
14959,NSB-03,Late Night,25-34,Quebec,Existing,Treatment,46.7,3.6,229,68.31,0.5335,0.319,0,0,0
14960,NSB-02,Summer Value,35-44,Ontario,New,Treatment,53.5,7.75,482,118.03,0.4598,0.314,0,0,0
14961,NSB-02,Summer Value,18-24,Alberta,Existing,Control,64.0,4.87,380,88.66,0.4013,0.1803,1,0,0
14962,NSB-03,Late Night,25-34,Quebec,New,Treatment,72.3,2.97,250,53.79,0.5153,0.317,0,0,0
14963,NSB-04,Family Meals,18-24,British Columbia,Existing,Treatment,57.3,4.5,321,129.15,0.4125,0.2688,0,0,0
14964,NSB-01,Spring Launch,35-44,British Columbia,New,Control,60.5,3.22,234,59.97,0.4523,0.2455,0,0,0
14965,NSB-02,Summer Value,35-44,Manitoba,Existing,Treatment,76.0,2.81,266,73.03,0.4636,0.2648,0,0,0
14966,NSB-03,Late Night,25-34,Ontario,New,Control,60.8,2.32,182,57.5,0.474,0.2407,0,0,0
14967,NSB-02,Summer Value,45-54,Quebec,Existing,Control,54.0,3.56,224,63.59,0.407,0.2001,0,0,0
14968,NSB-02,Summer Value,25-34,Ontario,New,Control,71.4,2.04,138,29.29,0.4256,0.2356,0,0,0
14969,NSB-02,Summer Value,18-24,Ontario,Existing,Treatment,65.3,2.2,177,48.0,0.4356,0.2502,0,0,0
14970,NSB-03,Late Night,25-34,Alberta,New,Control,63.4,2.56,195,56.25,0.4019,0.2697,0,0,0
14971,NSB-04,Family Meals,45-54,Manitoba,Existing,Control,82.4,3.83,386,139.99,0.4703,0.2421,0,1,0
14972,NSB-02,Summer Value,18-24,Ontario,New,Control,58.4,1.0,71,10.77,0.3736,0.1732,0,0,0
14973,NSB-01,Spring Launch,25-34,Ontario,New,Treatment,75.1,4.71,441,89.78,0.5335,0.3108,0,1,0
14974,NSB-01,Spring Launch,35-44,Ontario,Existing,Treatment,31.6,2.39,92,24.35,0.4508,0.2728,0,0,0
14975,NSB-01,Spring Launch,25-34,Ontario,New,Control,60.5,3.4,249,41.66,0.4577,0.2627,0,0,0
14976,NSB-03,Late Night,18-24,Ontario,Existing,Control,65.8,2.56,244,57.46,0.4505,0.1913,0,0,1
14977,NSB-02,Summer Value,25-34,Alberta,New,Control,62.7,4.07,296,81.38,0.433,0.2279,0,0,0
14978,NSB-01,Spring Launch,45-54,Ontario,Existing,Control,54.0,8.87,582,105.32,0.4262,0.2368,0,0,0
14979,NSB-03,Late Night,45-54,Alberta,Existing,Treatment,42.1,5.76,288,76.64,0.49,0.2926,0,0,0
14980,NSB-03,Late Night,18-24,Alberta,Existing,Treatment,56.0,8.52,539,158.48,0.4665,0.2719,0,0,0
14981,NSB-01,Spring Launch,35-44,Manitoba,New,Control,57.2,1.0,93,34.23,0.4281,0.2327,0,0,0
14982,NSB-02,Summer Value,18-24,Ontario,New,Control,67.9,2.87,218,39.76,0.4229,0.2123,0,0,0
14983,NSB-04,Family Meals,35-44,Alberta,New,Treatment,80.0,2.56,220,35.62,0.4937,0.2741,0,0,0
14984,NSB-02,Summer Value,18-24,Quebec,Existing,Treatment,48.6,2.3,116,13.62,0.4567,0.2589,0,0,0
14985,NSB-03,Late Night,18-24,Quebec,New,Treatment,69.7,3.41,293,68.23,0.5161,0.294,0,0,1
14986,NSB-02,Summer Value,35-44,British Columbia,New,Control,56.1,2.93,194,56.31,0.4697,0.2891,0,0,0
14987,NSB-04,Family Meals,18-24,Alberta,Existing,Treatment,75.2,1.0,84,11.9,0.5006,0.2534,0,0,0
14988,NSB-03,Late Night,25-34,British Columbia,Existing,Control,79.9,2.49,245,72.11,0.4913,0.2042,0,0,0
14989,NSB-03,Late Night,45-54,Alberta,New,Treatment,75.0,1.99,189,31.94,0.4591,0.2618,0,0,0
14990,NSB-04,Family Meals,45-54,Ontario,Existing,Control,72.9,3.92,357,102.02,0.4337,0.2547,0,0,0
14991,NSB-04,Family Meals,18-24,Alberta,New,Treatment,31.7,5.33,227,70.47,0.4211,0.2373,0,0,0
14992,NSB-03,Late Night,35-44,Quebec,Existing,Control,57.5,2.58,188,32.86,0.4569,0.2099,0,0,0
14993,NSB-01,Spring Launch,35-44,British Columbia,New,Treatment,78.4,3.24,287,80.45,0.5375,0.2759,0,0,0
14994,NSB-02,Summer Value,25-34,Ontario,New,Control,92.1,1.33,138,30.55,0.4889,0.2209,0,0,0
14995,NSB-03,Late Night,45-54,Quebec,Existing,Treatment,78.2,2.28,181,59.74,0.4464,0.2783,1,0,0
14996,NSB-03,Late Night,35-44,Alberta,Existing,Treatment,73.7,4.98,412,77.86,0.4771,0.2925,0,0,0
14997,NSB-01,Spring Launch,35-44,Alberta,New,Control,66.4,4.86,405,84.87,0.401,0.2546,0,0,0
14998,NSB-01,Spring Launch,25-34,British Columbia,New,Treatment,58.3,3.62,244,74.69,0.5052,0.3005,0,0,0
14999,NSB-03,Late Night,25-34,British Columbia,New,Control,87.7,2.89,316,64.93,0.4363,0.2596,0,0,0
15000,NSB-01,Spring Launch,25-34,Ontario,Existing,Treatment,72.9,2.94,260,83.08,0.4936,0.2637,0,0,0
15001,NSB-02,Summer Value,25-34,Alberta,Existing,Control,62.0,1.65,126,44.2,0.3905,0.2624,0,0,0
15002,NSB-03,Late Night,18-24,Alberta,Existing,Treatment,69.5,2.03,179,30.58,0.537,0.2878,0,0,0
15003,NSB-03,Late Night,18-24,Manitoba,New,Control,69.0,4.75,414,127.78,0.4338,0.2429,0,0,0
15004,NSB-01,Spring Launch,18-24,Ontario,New,Treatment,71.3,8.69,716,167.67,0.4122,0.3045,0,1,0
15005,NSB-01,Spring Launch,25-34,Manitoba,New,Control,76.3,2.85,290,70.72,0.4634,0.2155,0,0,0
15006,NSB-01,Spring Launch,25-34,Ontario,Existing,Treatment,46.9,1.94,102,29.82,0.5084,0.3173,0,1,0
15007,NSB-01,Spring Launch,25-34,Alberta,New,Control,47.1,1.95,104,8.0,0.4443,0.2307,0,0,0
15008,NSB-03,Late Night,25-34,Alberta,New,Treatment,82.9,4.5,479,133.33,0.473,0.3021,0,0,0
15009,NSB-02,Summer Value,25-34,Quebec,New,Treatment,53.9,4.4,286,60.85,0.4625,0.3131,0,0,0
15010,NSB-01,Spring Launch,25-34,British Columbia,New,Treatment,61.7,5.43,405,117.14,0.4999,0.295,0,0,0
15011,NSB-01,Spring Launch,45-54,Manitoba,New,Control,71.1,1.41,106,45.85,0.3696,0.185,0,0,0
15012,NSB-01,Spring Launch,35-44,British Columbia,New,Control,65.3,1.66,98,13.02,0.5094,0.2025,0,0,0
15013,NSB-04,Family Meals,35-44,Quebec,New,Control,67.2,3.08,236,84.04,0.4702,0.2452,0,0,0
15014,NSB-02,Summer Value,45-54,Ontario,New,Control,56.2,5.39,385,79.17,0.4584,0.2065,0,0,0
15015,NSB-04,Family Meals,18-24,British Columbia,Existing,Treatment,90.2,4.15,475,134.9,0.4519,0.2501,0,0,0
15016,NSB-04,Family Meals,25-34,Manitoba,Existing,Treatment,75.6,1.0,77,29.56,0.5367,0.3317,0,0,0
15017,NSB-02,Summer Value,25-34,British Columbia,New,Control,65.6,3.36,284,42.84,0.4042,0.2602,0,0,0
15018,NSB-03,Late Night,25-34,Quebec,New,Control,95.0,2.81,309,82.44,0.4295,0.235,0,0,0
15019,NSB-01,Spring Launch,18-24,British Columbia,New,Control,55.7,2.42,146,32.27,0.4096,0.227,1,0,0
15020,NSB-03,Late Night,45-54,Quebec,New,Control,72.6,6.67,591,128.85,0.4376,0.2556,0,0,0
15021,NSB-01,Spring Launch,18-24,Ontario,Existing,Treatment,67.9,7.74,673,209.13,0.4961,0.2427,1,0,0
15022,NSB-04,Family Meals,45-54,Ontario,New,Control,70.7,2.37,204,73.85,0.4596,0.2133,0,0,0
15023,NSB-01,Spring Launch,35-44,Alberta,New,Treatment,69.5,2.12,192,48.06,0.4867,0.3291,0,0,0
15024,NSB-03,Late Night,35-44,Quebec,New,Control,95.0,1.0,106,42.67,0.4443,0.2355,0,0,0
15025,NSB-01,Spring Launch,18-24,Alberta,Existing,Treatment,70.8,8.48,725,187.75,0.4669,0.2845,0,0,0
15026,NSB-04,Family Meals,25-34,British Columbia,New,Treatment,72.0,3.92,339,98.75,0.5043,0.3427,0,0,0
15027,NSB-02,Summer Value,25-34,Alberta,New,Treatment,52.1,1.65,66,14.03,0.5321,0.3361,1,0,0
15028,NSB-03,Late Night,25-34,Quebec,Existing,Control,58.7,3.54,281,77.25,0.3642,0.2818,0,0,0
15029,NSB-02,Summer Value,45-54,Ontario,New,Treatment,72.5,10.0,869,289.75,0.4128,0.2577,0,0,0
15030,NSB-02,Summer Value,25-34,British Columbia,New,Treatment,60.7,3.35,257,72.2,0.4776,0.302,0,0,0
15031,NSB-03,Late Night,25-34,British Columbia,New,Control,74.9,1.54,113,39.27,0.467,0.2161,0,0,0
15032,NSB-04,Family Meals,45-54,Alberta,Existing,Treatment,62.3,2.05,154,26.03,0.4438,0.2474,0,0,0
15033,NSB-01,Spring Launch,18-24,Manitoba,New,Control,55.3,1.32,73,21.55,0.4834,0.248,1,0,0
15034,NSB-04,Family Meals,35-44,Ontario,New,Treatment,39.9,4.02,204,36.27,0.4947,0.2806,0,0,0
15035,NSB-03,Late Night,35-44,Quebec,New,Treatment,84.6,2.63,270,58.95,0.5419,0.356,1,0,1
15036,NSB-04,Family Meals,25-34,Alberta,New,Control,60.3,2.37,148,39.39,0.4101,0.2956,0,0,0
15037,NSB-02,Summer Value,45-54,Manitoba,New,Treatment,61.7,1.0,63,20.3,0.4178,0.2206,0,0,0
15038,NSB-02,Summer Value,45-54,Alberta,New,Control,77.9,2.35,226,71.31,0.4538,0.2053,0,0,0
15039,NSB-04,Family Meals,25-34,Ontario,New,Control,56.1,3.82,244,67.93,0.4152,0.2436,0,0,0
15040,NSB-02,Summer Value,25-34,Alberta,New,Control,89.8,5.15,565,127.84,0.432,0.2286,0,0,0
15041,NSB-02,Summer Value,25-34,Manitoba,New,Treatment,71.5,1.42,125,34.86,0.4826,0.2411,0,0,0
15042,NSB-01,Spring Launch,35-44,Manitoba,New,Control,83.0,4.03,398,103.28,0.4366,0.2503,0,0,0
15043,NSB-01,Spring Launch,35-44,Alberta,New,Control,78.9,3.03,294,56.66,0.4147,0.2228,0,0,0
15044,NSB-03,Late Night,25-34,Quebec,Existing,Control,76.9,3.24,272,55.41,0.429,0.2308,0,1,0
15045,NSB-03,Late Night,18-24,Alberta,New,Control,57.9,3.2,227,80.3,0.4257,0.259,0,0,0
15046,NSB-03,Late Night,45-54,Alberta,Existing,Treatment,49.1,3.7,210,45.67,0.461,0.2605,0,0,0
15047,NSB-01,Spring Launch,25-34,Ontario,New,Control,79.6,4.24,403,78.7,0.4457,0.2515,1,0,0
15048,NSB-02,Summer Value,35-44,Ontario,Existing,Control,41.8,1.66,118,30.08,0.422,0.2379,0,0,0
15049,NSB-02,Summer Value,45-54,Alberta,New,Treatment,45.7,2.52,151,24.95,0.4689,0.2221,0,0,0
15050,NSB-02,Summer Value,25-34,Ontario,New,Treatment,61.3,4.19,311,69.76,0.4928,0.2524,0,0,0
15051,NSB-04,Family Meals,35-44,Alberta,Existing,Treatment,61.0,3.92,296,63.94,0.5469,0.2655,0,0,0
15052,NSB-03,Late Night,18-24,Quebec,Existing,Treatment,46.6,6.98,373,95.91,0.4684,0.2396,0,0,0
15053,NSB-01,Spring Launch,45-54,Alberta,New,Treatment,62.2,7.4,571,107.24,0.4851,0.2415,0,0,0
15054,NSB-04,Family Meals,18-24,Alberta,Existing,Treatment,63.4,1.1,67,8.0,0.4751,0.226,0,0,1
15055,NSB-02,Summer Value,25-34,Ontario,Existing,Control,59.4,2.05,165,30.13,0.4622,0.3017,0,0,0
15056,NSB-03,Late Night,35-44,Ontario,New,Control,67.7,4.32,341,100.95,0.4322,0.2677,0,0,0
15057,NSB-01,Spring Launch,35-44,Ontario,Existing,Control,30.0,5.2,179,36.65,0.4508,0.2588,0,0,0
15058,NSB-03,Late Night,18-24,British Columbia,Existing,Control,78.2,1.57,146,41.98,0.4054,0.2027,0,0,0
15059,NSB-01,Spring Launch,25-34,British Columbia,New,Control,91.6,1.22,119,31.98,0.4098,0.2603,0,0,0
15060,NSB-02,Summer Value,25-34,Ontario,New,Control,62.3,3.79,299,95.19,0.4587,0.2991,0,0,0
15061,NSB-01,Spring Launch,25-34,Alberta,Existing,Treatment,66.2,3.69,278,79.64,0.5216,0.2576,1,0,1
15062,NSB-01,Spring Launch,35-44,British Columbia,Existing,Control,60.4,3.0,204,72.19,0.3716,0.2836,0,0,0
15063,NSB-01,Spring Launch,18-24,Manitoba,New,Control,72.6,5.29,437,89.0,0.4718,0.2165,0,0,0
15064,NSB-01,Spring Launch,35-44,Alberta,New,Control,77.6,1.34,148,22.0,0.391,0.2539,0,0,0
15065,NSB-01,Spring Launch,45-54,Ontario,New,Control,47.9,3.18,140,25.36,0.4421,0.2237,0,0,0
15066,NSB-03,Late Night,45-54,Manitoba,Existing,Treatment,57.8,1.27,109,10.52,0.5044,0.2771,0,0,0
15067,NSB-01,Spring Launch,35-44,Alberta,Existing,Treatment,51.7,5.9,347,98.31,0.4428,0.2776,0,0,0
15068,NSB-03,Late Night,25-34,Quebec,New,Treatment,85.7,3.1,329,70.07,0.5556,0.3666,0,0,1
15069,NSB-01,Spring Launch,25-34,Ontario,New,Treatment,64.9,3.06,231,76.38,0.5605,0.2984,0,0,0
15070,NSB-04,Family Meals,45-54,Manitoba,New,Control,60.5,4.17,291,58.81,0.4653,0.2639,0,1,0
15071,NSB-04,Family Meals,45-54,Ontario,New,Control,74.8,3.77,321,73.14,0.4049,0.2491,0,0,0
15072,NSB-01,Spring Launch,25-34,British Columbia,New,Control,59.3,9.05,641,153.27,0.4269,0.2573,0,0,0
15073,NSB-03,Late Night,45-54,Ontario,New,Treatment,55.4,3.79,242,53.06,0.5176,0.254,0,0,0
15074,NSB-01,Spring Launch,45-54,Ontario,New,Treatment,41.4,8.06,397,72.21,0.4905,0.2698,0,0,0
15075,NSB-04,Family Meals,45-54,British Columbia,New,Control,84.1,1.62,161,33.84,0.4882,0.2352,0,0,0
15076,NSB-02,Summer Value,35-44,Alberta,New,Treatment,71.0,2.46,191,24.88,0.4619,0.2491,0,0,0
15077,NSB-01,Spring Launch,45-54,Alberta,Existing,Treatment,58.1,4.76,320,90.82,0.4793,0.2802,0,0,0
15078,NSB-02,Summer Value,45-54,British Columbia,New,Control,95.0,1.7,186,40.59,0.4554,0.2527,1,0,0
15079,NSB-01,Spring Launch,18-24,Alberta,Existing,Treatment,73.8,7.19,595,171.25,0.4969,0.2326,0,1,0
15080,NSB-02,Summer Value,45-54,British Columbia,Existing,Treatment,54.1,5.39,349,85.96,0.3921,0.2205,0,0,0
15081,NSB-03,Late Night,25-34,Ontario,Existing,Control,93.7,3.54,410,116.94,0.4309,0.2265,0,0,0
15082,NSB-02,Summer Value,25-34,Manitoba,Existing,Treatment,62.6,1.98,156,20.23,0.4671,0.2901,0,0,0
15083,NSB-02,Summer Value,35-44,British Columbia,New,Treatment,59.7,2.96,209,47.78,0.4739,0.2295,0,0,0
15084,NSB-01,Spring Launch,35-44,Alberta,Existing,Control,64.4,8.15,663,109.0,0.4443,0.221,0,0,0
15085,NSB-01,Spring Launch,45-54,Ontario,Existing,Control,71.5,2.73,245,70.38,0.4617,0.2255,0,0,0
15086,NSB-01,Spring Launch,25-34,Ontario,New,Treatment,59.0,3.48,248,79.08,0.5271,0.3211,0,0,0
15087,NSB-04,Family Meals,25-34,Ontario,Existing,Treatment,92.1,5.67,586,132.9,0.5538,0.2881,0,0,0
15088,NSB-01,Spring Launch,18-24,Ontario,Existing,Treatment,61.3,2.37,161,33.86,0.5511,0.2516,0,0,0
15089,NSB-03,Late Night,25-34,Quebec,Existing,Treatment,59.3,3.38,265,47.79,0.5324,0.3705,0,0,0
15090,NSB-02,Summer Value,35-44,Quebec,New,Control,48.5,2.5,124,40.13,0.4309,0.2666,0,0,0
15091,NSB-01,Spring Launch,25-34,British Columbia,New,Control,66.8,7.08,606,183.28,0.4179,0.235,0,0,0
15092,NSB-03,Late Night,25-34,Ontario,New,Control,35.1,2.27,88,34.7,0.4377,0.2634,0,0,0
15093,NSB-02,Summer Value,25-34,Quebec,Existing,Treatment,49.7,3.9,260,47.46,0.5285,0.2292,0,0,0
15094,NSB-02,Summer Value,35-44,Manitoba,Existing,Treatment,70.3,1.46,143,30.34,0.4716,0.3124,0,0,0
15095,NSB-03,Late Night,18-24,Ontario,Existing,Treatment,67.3,8.14,631,148.23,0.4856,0.258,1,1,0
15096,NSB-02,Summer Value,35-44,Alberta,New,Control,69.2,2.5,199,57.52,0.4879,0.2284,0,0,0
15097,NSB-02,Summer Value,25-34,British Columbia,New,Treatment,63.7,5.52,400,102.75,0.4785,0.2618,0,0,0
15098,NSB-03,Late Night,18-24,Ontario,New,Control,54.3,5.53,353,106.92,0.4151,0.2298,0,0,0
15099,NSB-03,Late Night,45-54,Ontario,New,Treatment,20.0,2.09,26,8.0,0.5273,0.2611,0,0,0
15100,NSB-01,Spring Launch,25-34,Alberta,Existing,Control,65.7,3.02,244,47.01,0.425,0.268,0,0,0
15101,NSB-02,Summer Value,35-44,Ontario,Existing,Control,37.0,1.53,76,19.71,0.4955,0.2311,0,0,0
15102,NSB-01,Spring Launch,35-44,Ontario,New,Treatment,46.7,3.08,142,40.69,0.5086,0.3132,0,0,0
15103,NSB-01,Spring Launch,35-44,Ontario,New,Control,70.3,3.99,358,83.83,0.4634,0.2887,0,0,0
15104,NSB-03,Late Night,35-44,Quebec,New,Control,71.5,1.23,97,8.0,0.3942,0.2001,0,0,0
15105,NSB-04,Family Meals,35-44,Manitoba,New,Control,73.3,1.58,136,28.2,0.4289,0.2625,0,0,0
15106,NSB-04,Family Meals,35-44,Alberta,New,Control,55.8,6.22,423,85.65,0.4641,0.2178,0,0,0
15107,NSB-01,Spring Launch,25-34,Alberta,Existing,Treatment,60.5,3.12,215,50.65,0.5326,0.3372,1,0,0
15108,NSB-02,Summer Value,25-34,British Columbia,Existing,Control,66.8,3.46,277,99.33,0.5179,0.2446,0,0,0
15109,NSB-03,Late Night,45-54,Alberta,New,Control,66.4,4.09,335,75.82,0.3551,0.1923,0,0,0
15110,NSB-01,Spring Launch,45-54,Ontario,New,Control,65.1,2.6,203,67.25,0.3992,0.2458,0,0,0
15111,NSB-03,Late Night,25-34,Manitoba,New,Treatment,49.8,1.0,57,22.15,0.5912,0.3349,0,0,0
15112,NSB-03,Late Night,18-24,Ontario,Existing,Treatment,56.2,3.78,266,63.4,0.5113,0.2278,0,1,0
15113,NSB-04,Family Meals,25-34,Alberta,Existing,Treatment,70.5,5.48,468,109.42,0.4914,0.2531,0,1,0
15114,NSB-01,Spring Launch,35-44,Quebec,New,Treatment,74.8,3.36,333,59.91,0.5149,0.298,0,0,0
15115,NSB-01,Spring Launch,18-24,Ontario,New,Control,68.5,2.39,196,29.8,0.518,0.2106,0,0,0
15116,NSB-04,Family Meals,35-44,Manitoba,New,Treatment,68.6,2.48,203,28.75,0.4999,0.2749,0,0,0
15117,NSB-03,Late Night,45-54,Ontario,New,Control,95.0,1.06,135,8.0,0.4127,0.2403,0,0,0
15118,NSB-04,Family Meals,45-54,Quebec,New,Treatment,85.7,2.0,207,56.59,0.459,0.2663,0,0,1
15119,NSB-01,Spring Launch,18-24,British Columbia,New,Treatment,58.3,3.98,288,64.01,0.5063,0.23,0,0,0
15120,NSB-03,Late Night,45-54,Quebec,Existing,Control,94.0,1.94,216,78.69,0.3608,0.1679,0,0,0
15121,NSB-03,Late Night,35-44,British Columbia,New,Control,77.9,1.0,118,29.57,0.5134,0.2388,0,0,0
15122,NSB-01,Spring Launch,18-24,Ontario,Existing,Control,90.2,4.41,475,117.56,0.4062,0.2452,0,0,0
15123,NSB-02,Summer Value,25-34,Quebec,Existing,Treatment,75.3,3.04,269,63.76,0.4476,0.2621,0,0,0
15124,NSB-03,Late Night,35-44,British Columbia,New,Treatment,54.5,8.86,569,162.21,0.5606,0.3129,0,1,0
15125,NSB-01,Spring Launch,45-54,British Columbia,Existing,Control,74.4,2.26,184,28.43,0.4498,0.2049,0,0,0
15126,NSB-01,Spring Launch,18-24,Alberta,New,Treatment,58.7,3.4,227,59.37,0.42,0.291,0,1,0
15127,NSB-03,Late Night,18-24,Ontario,Existing,Control,77.4,3.14,262,75.8,0.3692,0.2497,0,0,1
15128,NSB-02,Summer Value,25-34,British Columbia,New,Control,42.8,6.81,357,89.18,0.466,0.2497,0,0,0
15129,NSB-04,Family Meals,45-54,Alberta,Existing,Treatment,70.6,6.68,574,146.8,0.4991,0.1974,0,0,0
15130,NSB-02,Summer Value,45-54,Quebec,Existing,Control,70.9,3.71,285,53.75,0.4955,0.2111,0,0,0
15131,NSB-01,Spring Launch,25-34,Ontario,Existing,Control,81.9,2.08,206,41.91,0.4391,0.2444,0,0,0
15132,NSB-04,Family Meals,25-34,British Columbia,New,Treatment,79.4,4.43,456,123.06,0.4602,0.2776,0,0,0
15133,NSB-04,Family Meals,45-54,Quebec,New,Control,58.9,3.14,218,25.75,0.4313,0.2272,0,0,0
15134,NSB-01,Spring Launch,35-44,Ontario,New,Treatment,56.8,9.55,644,137.15,0.5736,0.3289,1,1,0
15135,NSB-03,Late Night,45-54,Ontario,Existing,Control,55.3,1.76,133,29.18,0.4347,0.1691,0,0,1
15136,NSB-01,Spring Launch,45-54,Ontario,New,Treatment,61.1,7.75,557,128.17,0.4919,0.2431,0,0,0
15137,NSB-01,Spring Launch,25-34,British Columbia,Existing,Control,61.9,1.0,103,12.6,0.4455,0.2358,0,0,0
15138,NSB-01,Spring Launch,35-44,Alberta,New,Treatment,79.5,6.4,598,147.76,0.502,0.3007,0,0,0
15139,NSB-01,Spring Launch,18-24,Quebec,New,Treatment,36.3,1.73,53,8.0,0.4913,0.2657,0,0,0
15140,NSB-04,Family Meals,45-54,British Columbia,New,Control,42.9,2.0,103,20.87,0.4214,0.2641,0,0,0
15141,NSB-03,Late Night,35-44,British Columbia,New,Treatment,43.9,2.9,148,32.01,0.5409,0.3157,0,1,0
15142,NSB-04,Family Meals,45-54,Quebec,New,Control,63.2,2.36,174,33.86,0.4632,0.2428,0,0,0
15143,NSB-03,Late Night,45-54,Ontario,Existing,Treatment,73.8,1.42,120,21.48,0.5114,0.2434,0,0,0
15144,NSB-02,Summer Value,18-24,British Columbia,New,Treatment,70.3,3.23,249,62.36,0.4501,0.2675,0,0,0
15145,NSB-03,Late Night,18-24,British Columbia,New,Control,50.5,3.99,242,52.56,0.4444,0.1881,0,0,0
15146,NSB-04,Family Meals,25-34,Ontario,New,Control,79.1,1.45,135,31.47,0.4349,0.2839,0,1,0
15147,NSB-03,Late Night,45-54,Quebec,New,Control,81.9,3.62,362,79.48,0.4093,0.2472,0,0,0
15148,NSB-03,Late Night,45-54,Manitoba,New,Control,76.4,2.58,247,63.02,0.4141,0.2441,0,0,0
15149,NSB-04,Family Meals,45-54,Quebec,New,Control,58.0,4.23,285,101.11,0.4092,0.2355,0,0,0
15150,NSB-01,Spring Launch,35-44,Quebec,New,Control,64.8,3.69,276,70.16,0.4057,0.2813,0,0,0
15151,NSB-03,Late Night,25-34,Alberta,Existing,Treatment,80.1,2.37,220,63.06,0.5507,0.3268,0,0,0
15152,NSB-04,Family Meals,18-24,Quebec,Existing,Control,64.4,1.12,82,20.73,0.4772,0.219,1,0,0
15153,NSB-04,Family Meals,25-34,British Columbia,Existing,Treatment,67.1,2.87,269,77.27,0.4841,0.3102,0,0,0
15154,NSB-01,Spring Launch,35-44,Quebec,New,Control,70.8,4.39,398,99.13,0.4264,0.2283,0,0,0
15155,NSB-02,Summer Value,45-54,Ontario,New,Control,62.2,6.74,503,95.97,0.4774,0.2718,1,0,0
15156,NSB-03,Late Night,25-34,Ontario,Existing,Control,57.7,3.04,180,36.67,0.4508,0.2477,0,0,0
15157,NSB-01,Spring Launch,45-54,Ontario,Existing,Treatment,71.3,4.77,445,146.64,0.4426,0.2109,0,0,0
15158,NSB-03,Late Night,25-34,Ontario,New,Treatment,75.4,2.53,237,68.73,0.5268,0.2921,0,0,0
15159,NSB-01,Spring Launch,25-34,Alberta,Existing,Control,46.3,7.57,419,92.42,0.4817,0.2717,0,0,0
15160,NSB-02,Summer Value,25-34,Ontario,Existing,Control,64.5,6.29,510,97.73,0.4568,0.2487,0,0,0
15161,NSB-02,Summer Value,25-34,Ontario,New,Control,51.4,5.66,358,87.4,0.4275,0.2662,0,1,0
15162,NSB-02,Summer Value,45-54,Ontario,New,Treatment,64.5,7.8,579,160.4,0.4244,0.238,0,0,0
15163,NSB-02,Summer Value,25-34,Alberta,New,Control,84.7,7.46,795,226.38,0.5047,0.2725,0,0,0
15164,NSB-02,Summer Value,25-34,Ontario,Existing,Control,73.1,3.35,286,52.51,0.4237,0.2312,0,0,0
15165,NSB-02,Summer Value,45-54,Alberta,Existing,Control,62.5,4.36,315,68.94,0.468,0.2067,0,0,1
15166,NSB-01,Spring Launch,45-54,Ontario,Existing,Control,95.0,3.58,438,102.17,0.4956,0.2313,0,0,0
15167,NSB-01,Spring Launch,35-44,Alberta,New,Control,39.7,4.33,203,58.85,0.4454,0.2813,0,0,0
15168,NSB-01,Spring Launch,25-34,Ontario,Existing,Treatment,56.8,2.95,211,49.82,0.5322,0.305,0,0,0
15169,NSB-03,Late Night,25-34,Ontario,New,Control,67.3,3.41,297,96.23,0.4226,0.2705,0,0,0
15170,NSB-04,Family Meals,18-24,Alberta,New,Treatment,50.1,4.68,275,61.94,0.4744,0.2969,0,0,0
15171,NSB-01,Spring Launch,18-24,Quebec,New,Treatment,43.5,1.19,64,17.1,0.4493,0.2287,0,0,0
15172,NSB-01,Spring Launch,45-54,Manitoba,Existing,Treatment,80.3,2.58,263,44.7,0.5101,0.2441,0,0,0
15173,NSB-03,Late Night,18-24,Quebec,Existing,Treatment,89.0,5.93,634,158.69,0.3952,0.2425,0,0,0
15174,NSB-02,Summer Value,25-34,Alberta,New,Control,55.8,4.62,315,88.88,0.3939,0.2325,0,0,0
15175,NSB-04,Family Meals,35-44,Alberta,New,Treatment,95.0,2.83,327,76.36,0.5033,0.3318,0,0,0
15176,NSB-03,Late Night,45-54,Quebec,Existing,Treatment,29.0,2.85,107,20.91,0.4846,0.2453,0,0,0
15177,NSB-02,Summer Value,18-24,Alberta,New,Treatment,66.7,2.72,212,42.38,0.414,0.2364,0,0,0
15178,NSB-02,Summer Value,25-34,Ontario,New,Control,48.1,4.43,276,85.5,0.4707,0.2483,0,0,0
15179,NSB-02,Summer Value,25-34,Quebec,New,Control,64.6,5.71,411,68.5,0.4897,0.2528,0,0,0
15180,NSB-01,Spring Launch,25-34,Ontario,New,Control,66.1,1.89,140,40.69,0.4177,0.2512,0,0,0
